student_id,timestamp,component,context,event_name
SYN2023_001,2023-11-27 17:49:19,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_001,2023-11-29 13:33:02,Assignment,Zadaća: 2,Submission status viewed
SYN2023_001,2023-11-29 15:49:38,Assignment,Zadaća: 2,Submission status viewed
SYN2023_001,2023-12-03 16:09:41,Assignment,Zadaća: 2,Assignment submitted
SYN2023_001,2023-12-05 10:29:11,Assignment,Zadaća: 1,Submission status viewed
SYN2023_001,2023-12-05 11:45:53,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-05 13:01:22,Assignment,Zadaća: 3,Submission status viewed
SYN2023_001,2023-12-05 13:37:21,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-05 19:02:01,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-05 19:22:47,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-06 18:05:33,Assignment,Zadaća: 3,Submission status viewed
SYN2023_001,2023-12-06 20:10:35,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-06 21:58:39,Forum,Course forum,Discussion viewed
SYN2023_001,2023-12-07 13:21:47,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-07 14:03:02,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-07 14:56:34,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-07 15:18:12,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-08 15:55:29,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-08 16:44:09,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-08 17:50:21,Assignment,Zadaća: 2,Submission status viewed
SYN2023_001,2023-12-08 18:01:04,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-10 13:09:16,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-10 16:01:34,Assignment,Zadaća: 1,Submission status viewed
SYN2023_001,2023-12-10 17:59:41,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_001,2023-12-10 20:11:33,Quiz,Test: 1,Quiz attempt viewed
SYN2023_001,2023-12-10 20:25:45,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_002,2023-10-19 11:37:04,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_002,2023-10-25 14:48:49,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_002,2023-10-29 12:49:20,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_002,2023-10-31 14:51:36,Quiz,Test: 3,Quiz attempt viewed
SYN2023_002,2023-11-01 14:09:06,Quiz,Test: 3,Quiz attempt viewed
SYN2023_002,2023-11-12 10:11:54,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_002,2023-11-15 18:46:40,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_002,2023-11-15 18:55:19,Assignment,Zadaća: 2,Submission status viewed
SYN2023_002,2023-11-17 15:28:35,Quiz,Test: 2,Quiz attempt viewed
SYN2023_002,2023-11-20 21:01:34,Assignment,Zadaća: 1,Submission status viewed
SYN2023_002,2023-11-21 13:59:03,Assignment,Zadaća: 3,Submission status viewed
SYN2023_002,2023-11-21 19:04:59,Assignment,Zadaća: 2,Assignment submitted
SYN2023_002,2023-11-22 14:23:05,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_002,2023-11-23 11:03:14,Assignment,Zadaća: 1,Assignment submitted
SYN2023_002,2023-11-25 13:43:44,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_002,2023-11-28 11:50:02,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_002,2023-11-28 18:46:32,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-01 10:32:14,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-01 12:20:58,Assignment,Zadaća: 3,Submission status viewed
SYN2023_002,2023-12-03 17:17:32,Quiz,Test: 2,Quiz attempt viewed
SYN2023_002,2023-12-06 09:15:45,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-06 15:16:46,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-06 15:50:50,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-06 17:41:40,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-07 12:52:33,Assignment,Zadaća: 2,Submission status viewed
SYN2023_002,2023-12-07 13:01:37,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-07 13:36:58,Assignment,Zadaća: 3,Assignment submitted
SYN2023_002,2023-12-07 15:20:07,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-07 18:45:59,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-08 12:17:08,Quiz,Test: 1,Quiz attempt viewed
SYN2023_002,2023-12-08 13:38:34,Quiz,Test: 1,Quiz attempt viewed
SYN2023_002,2023-12-08 14:13:20,Forum,Course forum,Discussion viewed
SYN2023_002,2023-12-09 13:32:55,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-09 15:40:47,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-09 17:34:26,Forum,Course forum,Discussion viewed
SYN2023_002,2023-12-09 20:11:02,Assignment,Zadaća: 2,Submission status viewed
SYN2023_002,2023-12-10 14:14:33,Quiz,Test: 3,Quiz attempt viewed
SYN2023_002,2023-12-10 15:33:52,Assignment,Zadaća: 3,Submission status viewed
SYN2023_002,2023-12-11 12:55:02,Quiz,Test: 3,Quiz attempt viewed
SYN2023_002,2023-12-11 17:02:04,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-12 10:59:01,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-12 12:56:55,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-12 14:45:14,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_002,2023-12-12 15:19:14,Quiz,Test: 2,Quiz attempt viewed
SYN2023_002,2023-12-12 15:23:56,Quiz,Test: 2,Quiz attempt viewed
SYN2023_002,2023-12-12 16:37:28,Quiz,Test: 2,Quiz attempt viewed
SYN2023_002,2023-12-12 18:10:56,Forum,Course forum,Discussion viewed
SYN2023_003,2023-10-20 12:20:47,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-10-21 20:40:33,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_003,2023-10-23 15:21:00,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-10-23 17:23:17,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-10-25 17:55:49,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-10-27 16:31:36,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-11-01 20:50:39,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-11-02 21:39:24,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-03 13:14:10,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-03 17:54:32,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-11-04 14:56:57,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-11-04 17:56:39,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-06 19:32:08,Assignment,Zadaća: 1,Assignment submitted
SYN2023_003,2023-11-08 17:19:25,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-08 23:03:06,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-10 12:16:29,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-11-10 21:12:35,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-15 20:15:52,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-17 17:16:24,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-11-18 17:35:15,Forum,Course forum,Discussion viewed
SYN2023_003,2023-11-22 23:49:43,Assignment,Zadaća: 2,Assignment submitted
SYN2023_003,2023-11-26 12:36:15,Assignment,Zadaća: 3,Submission status viewed
SYN2023_003,2023-11-26 17:09:21,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_003,2023-11-26 18:44:27,Quiz,Test: 1,Quiz attempt viewed
SYN2023_003,2023-11-27 19:29:13,Assignment,Zadaća: 3,Assignment submitted
SYN2023_003,2023-12-01 16:39:10,Quiz,Test: 3,Quiz attempt viewed
SYN2023_003,2023-12-03 16:35:50,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-05 18:38:36,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-08 11:12:51,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 12:42:30,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-12-08 13:11:46,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 13:22:26,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 15:20:25,Quiz,Test: 3,Quiz attempt viewed
SYN2023_003,2023-12-08 16:26:44,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 16:37:36,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 17:01:18,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 17:30:18,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 18:35:17,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-08 18:44:17,Quiz,Test: 2,Quiz attempt viewed
SYN2023_003,2023-12-08 19:25:27,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 14:10:43,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 16:05:36,Assignment,Zadaća: 2,Submission status viewed
SYN2023_003,2023-12-09 16:10:02,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-09 16:29:24,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 16:56:08,Quiz,Test: 1,Quiz attempt viewed
SYN2023_003,2023-12-09 17:41:03,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 18:49:03,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 19:12:06,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 19:24:14,Quiz,Test: 2,Quiz attempt viewed
SYN2023_003,2023-12-09 19:36:11,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-09 21:14:04,Quiz,Test: 3,Quiz attempt viewed
SYN2023_003,2023-12-09 21:47:22,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-09 22:15:29,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-09 23:34:54,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 15:39:55,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 16:19:29,Quiz,Test: 1,Quiz attempt viewed
SYN2023_003,2023-12-10 17:09:09,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-10 18:37:16,Quiz,Test: 1,Quiz attempt viewed
SYN2023_003,2023-12-10 18:56:55,Quiz,Test: 1,Quiz attempt viewed
SYN2023_003,2023-12-10 19:09:10,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 19:24:34,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 20:09:42,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-10 20:35:07,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 21:25:31,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 22:40:36,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 22:53:10,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-10 23:57:50,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-11 10:16:56,Assignment,Zadaća: 3,Submission status viewed
SYN2023_003,2023-12-11 14:05:34,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 15:18:20,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 15:21:42,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 15:31:16,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 17:37:19,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 17:44:18,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 18:41:54,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 18:49:25,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-11 19:07:26,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-12 14:38:47,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-12 17:25:50,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-12-12 17:28:45,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-12 18:37:58,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_003,2023-12-12 19:15:39,Forum,Course forum,Discussion viewed
SYN2023_003,2023-12-12 19:45:26,Assignment,Zadaća: 1,Submission status viewed
SYN2023_003,2023-12-12 23:13:15,Assignment,Zadaća: 3,Submission status viewed
SYN2023_003,2023-12-12 23:23:24,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_004,2023-10-19 17:07:03,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-10-21 19:28:30,Quiz,Test: 3,Quiz attempt viewed
SYN2023_004,2023-10-23 22:14:06,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_004,2023-10-27 19:28:19,Assignment,Zadaća: 3,Submission status viewed
SYN2023_004,2023-10-30 18:32:58,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-11-01 10:42:54,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-11-04 20:54:14,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_004,2023-11-11 18:13:50,Assignment,Zadaća: 2,Submission status viewed
SYN2023_004,2023-11-11 18:51:19,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-11-13 16:07:01,Quiz,Test: 1,Quiz attempt viewed
SYN2023_004,2023-11-13 18:21:12,Assignment,Zadaća: 3,Submission status viewed
SYN2023_004,2023-11-14 14:17:37,Forum,Course forum,Discussion viewed
SYN2023_004,2023-11-15 17:10:20,Assignment,Zadaća: 2,Assignment submitted
SYN2023_004,2023-11-16 20:53:42,Assignment,Zadaća: 1,Submission status viewed
SYN2023_004,2023-11-18 17:19:12,Forum,Course forum,Discussion viewed
SYN2023_004,2023-11-18 18:12:03,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-11-19 22:10:31,Assignment,Zadaća: 2,Submission status viewed
SYN2023_004,2023-11-20 18:13:39,Assignment,Zadaća: 1,Assignment submitted
SYN2023_004,2023-11-25 14:40:19,Assignment,Zadaća: 3,Submission status viewed
SYN2023_004,2023-11-30 18:49:44,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-03 14:30:05,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-12-03 18:55:34,Quiz,Test: 1,Quiz attempt viewed
SYN2023_004,2023-12-04 12:54:09,Quiz,Test: 3,Quiz attempt viewed
SYN2023_004,2023-12-04 14:11:22,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-04 16:37:59,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-04 17:06:38,Assignment,Zadaća: 3,Assignment submitted
SYN2023_004,2023-12-04 17:18:49,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-04 17:37:07,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-04 21:48:03,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-05 12:37:17,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-05 19:00:46,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-06 14:28:43,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-06 15:22:49,Forum,Course forum,Discussion viewed
SYN2023_004,2023-12-06 17:20:52,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-06 17:42:31,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-12-06 18:21:13,Assignment,Zadaća: 2,Submission status viewed
SYN2023_004,2023-12-06 23:06:41,Assignment,Zadaća: 2,Submission status viewed
SYN2023_004,2023-12-07 11:12:54,Assignment,Zadaća: 3,Submission status viewed
SYN2023_004,2023-12-07 12:46:13,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-07 16:37:37,Assignment,Zadaća: 1,Submission status viewed
SYN2023_004,2023-12-07 18:33:20,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-07 19:22:03,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-07 19:23:11,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-07 19:59:19,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-07 20:42:49,Assignment,Zadaća: 3,Submission status viewed
SYN2023_004,2023-12-08 17:54:21,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-12-08 18:58:19,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-08 19:03:55,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-08 19:40:12,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-08 20:09:45,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-09 08:30:28,Forum,Course forum,Discussion viewed
SYN2023_004,2023-12-09 11:49:11,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-09 15:51:52,Assignment,Zadaća: 1,Submission status viewed
SYN2023_004,2023-12-09 18:36:15,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-09 19:40:13,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-09 19:42:25,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-10 15:28:49,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-10 15:55:01,Forum,Course forum,Discussion viewed
SYN2023_004,2023-12-10 19:20:02,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 11:13:30,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 12:09:19,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 16:19:00,Quiz,Test: 1,Quiz attempt viewed
SYN2023_004,2023-12-11 16:46:12,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 17:35:18,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 20:38:20,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-11 23:18:51,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-12 14:58:16,Quiz,Test: 2,Quiz attempt viewed
SYN2023_004,2023-12-12 17:31:38,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_004,2023-12-12 19:00:59,Quiz,Test: 1,Quiz attempt viewed
SYN2023_004,2023-12-12 21:24:10,Forum,Course forum,Discussion viewed
SYN2023_005,2023-10-19 19:02:47,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_005,2023-10-22 14:51:07,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_005,2023-10-22 18:17:48,Quiz,Test: 2,Quiz attempt viewed
SYN2023_005,2023-11-02 15:59:27,Forum,Course forum,Discussion viewed
SYN2023_005,2023-11-03 16:25:20,Assignment,Zadaća: 2,Submission status viewed
SYN2023_005,2023-11-06 19:37:29,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-07 17:52:49,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-07 18:35:37,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-09 18:50:56,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-10 16:37:20,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-11 12:04:03,Assignment,Zadaća: 2,Submission status viewed
SYN2023_005,2023-11-12 13:24:14,Assignment,Zadaća: 1,Submission status viewed
SYN2023_005,2023-11-13 14:34:30,Forum,Course forum,Discussion viewed
SYN2023_005,2023-11-14 15:38:13,Assignment,Zadaća: 2,Submission status viewed
SYN2023_005,2023-11-15 16:23:09,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-16 13:40:28,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-16 17:23:50,Assignment,Zadaća: 1,Assignment submitted
SYN2023_005,2023-11-19 18:17:37,Assignment,Zadaća: 2,Assignment submitted
SYN2023_005,2023-11-21 16:24:01,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-22 12:37:59,Assignment,Zadaća: 3,Submission status viewed
SYN2023_005,2023-11-22 20:53:51,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-24 12:51:10,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-24 17:11:16,Forum,Course forum,Discussion viewed
SYN2023_005,2023-11-25 14:24:11,Assignment,Zadaća: 1,Submission status viewed
SYN2023_005,2023-11-25 17:17:37,Quiz,Test: 2,Quiz attempt viewed
SYN2023_005,2023-11-27 16:02:20,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-28 17:04:45,Assignment,Zadaća: 2,Submission status viewed
SYN2023_005,2023-11-28 17:32:24,Assignment,Zadaća: 3,Assignment submitted
SYN2023_005,2023-11-30 12:57:52,Quiz,Test: 3,Quiz attempt viewed
SYN2023_005,2023-11-30 16:36:51,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-30 19:47:32,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-11-30 20:48:43,Quiz,Test: 2,Quiz attempt viewed
SYN2023_005,2023-12-01 10:07:04,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-01 14:49:31,Assignment,Zadaća: 1,Submission status viewed
SYN2023_005,2023-12-01 16:29:42,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-01 16:33:43,Quiz,Test: 2,Quiz attempt viewed
SYN2023_005,2023-12-01 20:22:09,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-03 12:03:43,Assignment,Zadaća: 1,Submission status viewed
SYN2023_005,2023-12-03 14:42:02,Quiz,Test: 1,Quiz attempt viewed
SYN2023_005,2023-12-03 22:03:22,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-04 14:54:51,Forum,Course forum,Discussion viewed
SYN2023_005,2023-12-04 17:50:36,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-05 12:18:19,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-06 15:37:16,Quiz,Test: 2,Quiz attempt viewed
SYN2023_005,2023-12-07 07:10:48,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-07 11:55:17,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-07 12:23:15,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-08 07:21:14,Assignment,Zadaća: 2,Submission status viewed
SYN2023_005,2023-12-08 14:24:25,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-09 16:28:17,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-10 13:25:20,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-11 18:34:44,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-12 11:54:18,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2023_005,2023-12-12 12:10:45,File,Datoteka: 8 - Learning material.pdf,Course module viewed
