all_activity_sum,session_Sum,mean_periodicity_h,median_periodicity_h,mode_periodicity_h,start_learning_before_exam_d,start_learning_before_exam_h,activities_during_learning,best_learning_window_activity_count,weekend_total,homework_time_total,homework_count_total,attempt_quizes_data_start_learning_date_count,time_diff_earliest_quiz_attempt_h,count_attempts_quiz,activity_Night,session_Night,activity_start_learning_before_exam_Night,activity_Morning,session_Morning,activity_start_learning_before_exam_Morning,activity_Afternoon,session_Afternoon,activity_start_learning_before_exam_Afternoon,activity_Evening,session_Evening,activity_start_learning_before_exam_Evening,activity_per_learning_day,activity_per_session,regularity_inverse_mean_periodicity,regularity_inverse_median_periodicity,learning_activity_ratio,student_id,year,learning_window_avg_pm10,activities_x_learning_window_avg_pm10,activity_per_day_x_learning_window_avg_pm10,sessions_x_learning_window_avg_pm10,regularity_x_learning_window_avg_pm10,learning_window_avg_pm2_5,activities_x_learning_window_avg_pm2_5,activity_per_day_x_learning_window_avg_pm2_5,sessions_x_learning_window_avg_pm2_5,regularity_x_learning_window_avg_pm2_5,learning_window_avg_tavg,activities_x_learning_window_avg_tavg,activity_per_day_x_learning_window_avg_tavg,sessions_x_learning_window_avg_tavg,regularity_x_learning_window_avg_tavg,learning_window_avg_tmin,activities_x_learning_window_avg_tmin,activity_per_day_x_learning_window_avg_tmin,sessions_x_learning_window_avg_tmin,regularity_x_learning_window_avg_tmin,learning_window_avg_tmax,activities_x_learning_window_avg_tmax,activity_per_day_x_learning_window_avg_tmax,sessions_x_learning_window_avg_tmax,regularity_x_learning_window_avg_tmax,learning_window_avg_prcp,activities_x_learning_window_avg_prcp,activity_per_day_x_learning_window_avg_prcp,sessions_x_learning_window_avg_prcp,regularity_x_learning_window_avg_prcp,learning_window_avg_snow,activities_x_learning_window_avg_snow,activity_per_day_x_learning_window_avg_snow,sessions_x_learning_window_avg_snow,regularity_x_learning_window_avg_snow,learning_window_avg_wdir,activities_x_learning_window_avg_wdir,activity_per_day_x_learning_window_avg_wdir,sessions_x_learning_window_avg_wdir,regularity_x_learning_window_avg_wdir,learning_window_avg_wspd,activities_x_learning_window_avg_wspd,activity_per_day_x_learning_window_avg_wspd,sessions_x_learning_window_avg_wspd,regularity_x_learning_window_avg_wspd,learning_window_avg_wpgt,activities_x_learning_window_avg_wpgt,activity_per_day_x_learning_window_avg_wpgt,sessions_x_learning_window_avg_wpgt,regularity_x_learning_window_avg_wpgt,learning_window_avg_pres,activities_x_learning_window_avg_pres,activity_per_day_x_learning_window_avg_pres,sessions_x_learning_window_avg_pres,regularity_x_learning_window_avg_pres,kolokvij1,Vjezbe
78.0,55.0,24.02407407407408,11.850000000000001,1.7,5.240243055555555,125.76583333333332,26.0,26.0,26.0,1685.25,8.0,11.0,1104.9841666666666,19.0,0.0,0.0,0.0,6.0,5.0,1.0,39.0,32.0,12.0,33.0,18.0,13.0,4.961601918910144,0.4727272727272727,0.039961518537704424,0.07782101167315174,0.3333333333333333,SYN2023_011,2023,33.27666666666667,865.1933333333334,165.1055731882666,1830.216666666667,1.329786131873011,14.68,381.68,72.83631616960092,807.4,0.586635092133501,7.8933333333333335,205.22666666666666,39.16357781326408,434.1333333333333,0.31542958632428025,4.096666666666667,106.51333333333334,20.326029194468557,225.31666666666666,0.1637090209427958,11.723333333333334,304.8066666666667,58.16651316268993,644.7833333333334,0.46848220232368826,1.4466666666666665,37.61333333333333,7.177784109356675,79.56666666666666,0.05781099681787906,0.0,0.0,0.0,0.0,0.0,116.16666666666667,3020.3333333333335,576.3727562467285,6389.166666666667,4.6421964034633305,9.826666666666666,255.4933333333333,48.75600818982368,540.4666666666667,0.39268852216384215,15.733333333333334,409.0666666666667,78.0625368575196,865.3333333333334,0.628727891659883,1016.3066666666667,26423.973333333335,5042.509107534506,55896.86666666667,40.61315769999259,13.86,10.0
74.0,54.0,23.94150943396226,14.2,0.9,4.156469907407407,99.75527777777778,20.0,20.0,27.0,360.3066666666667,9.0,10.0,1276.9080555555556,17.0,0.0,0.0,0.0,3.0,3.0,0.0,40.0,27.0,11.0,31.0,24.0,9.0,4.811775483892526,0.37037037037037035,0.04009380437249414,0.06578947368421052,0.2702702702702703,SYN2023_012,2023,33.27666666666667,665.5333333333334,160.1198488523303,1796.9400000000003,1.3341881635020303,14.68,293.6,70.63686410354228,792.72,0.588577048188214,7.8933333333333335,157.86666666666667,37.98094781952501,426.24,0.3164737625135538,4.096666666666667,81.93333333333334,19.71224023234638,221.22,0.16425095191265102,11.723333333333334,234.4666666666667,56.410047922833385,633.0600000000001,0.4700330332602064,1.4466666666666665,28.93333333333333,6.961035200031187,78.11999999999999,0.05800237032554152,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2323.3333333333335,558.9679187121818,6273.0,4.65756360793807,9.826666666666666,196.53333333333333,47.283713755050556,530.64,0.39398845096704244,15.733333333333334,314.6666666666667,75.70526761324241,849.6,0.6308091887939079,1016.3066666666667,20326.133333333335,4890.239502783201,54880.560000000005,40.74760067579495,14.03,6.88
49.0,45.0,29.01136363636363,19.2,1.2,27.29724537037037,655.1338888888888,9.0,5.0,21.0,1067.5149999999999,5.0,5.0,1277.0555555555557,12.0,0.0,0.0,0.0,5.0,5.0,1.0,33.0,30.0,6.0,11.0,10.0,2.0,0.32970359748346606,0.2,0.03332071185157138,0.04950495049504951,0.1836734693877551,SYN2023_013,2023,33.27666666666667,299.49,10.971436712258141,1497.4500000000003,1.1088022213807904,14.68,132.12,4.840048811057281,660.6,0.4891480499810678,7.8933333333333335,71.04,2.6024603961361588,355.2,0.2630114855484034,4.096666666666667,36.87,1.3506857376905992,184.35,0.13650384955193742,11.723333333333334,105.51,3.865225174497834,527.5500000000001,0.39062981193992186,1.4466666666666665,13.02,0.4769712043594142,65.1,0.048203963145273254,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1045.5,38.30056790766264,5227.5,3.870756026757542,9.826666666666666,88.44,3.2398873512708595,442.2,0.3274315284614414,15.733333333333334,141.60000000000002,5.187336600406533,708.0,0.524245866464723,1016.3066666666667,9146.76,335.0799641464298,45733.8,33.86406159283101,14.64,5.54
29.0,29.0,43.260714285714286,46.099999999999994,2.2,12.923726851851852,310.1694444444444,6.0,4.0,10.0,789.4258333333333,0.0,2.0,967.7783333333333,4.0,0.0,0.0,0.0,6.0,6.0,1.0,19.0,19.0,3.0,4.0,4.0,2.0,0.4642623655528788,0.20689655172413793,0.022593399499717583,0.021231422505307858,0.20689655172413793,SYN2023_014,2023,33.27666666666667,199.66000000000003,15.4491039843813,965.0233333333334,0.7518330240189356,14.68,88.08,6.815371526316261,425.71999999999997,0.33167110465585414,7.8933333333333335,47.36,3.6645776054307233,228.90666666666667,0.17833723338443747,4.096666666666667,24.58,1.9019281575482936,118.80333333333333,0.09255762661717637,11.723333333333334,70.34,5.442702465498249,339.9766666666667,0.26486995346835585,1.4466666666666665,8.68,0.6716328888331646,41.95333333333333,0.032685117942924766,0.0,0.0,0.0,0.0,0.0,116.16666666666667,697.0,53.931811465059425,3368.8333333333335,2.624599908550526,9.826666666666666,58.959999999999994,4.562151512166289,284.9733333333333,0.2220178057505581,15.733333333333334,94.4,7.304394551365293,456.2666666666667,0.35546948546222334,1016.3066666666667,6097.84,471.8329371938278,29472.893333333333,22.961822534226314,13.8,4.46
59.0,51.0,25.878,18.5,2.1,13.067604166666667,313.6225,12.0,9.0,20.0,1333.6722222222222,5.0,6.0,695.8763888888889,9.0,1.0,1.0,0.0,11.0,10.0,0.0,37.0,30.0,11.0,10.0,10.0,1.0,0.9183014611515437,0.23529411764705882,0.037205149192648265,0.05128205128205128,0.2033898305084746,SYN2023_015,2023,33.27666666666667,399.32000000000005,30.55801162225287,1697.1100000000001,1.2380633479673588,14.68,176.16,13.480665449704661,748.68,0.5461715901480765,7.8933333333333335,94.72,7.2484595333561845,402.56,0.29367264429397033,4.096666666666667,49.16,3.761974985850824,208.93,0.1524170945258824,11.723333333333334,140.68,10.765554129566597,597.8900000000001,0.4361683657018132,1.4466666666666665,17.36,1.3284761137992331,73.77999999999999,0.05382344916536449,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,106.67601973710433,5924.5,4.321998164545974,9.826666666666666,117.91999999999999,9.02384235824917,501.15999999999997,0.3656025993997569,15.733333333333334,188.8,14.447942988784288,802.4000000000001,0.5853610139643327,1016.3066666666667,12195.68,933.2758969780549,51831.64000000001,37.811841158816385,14.61,4.15
58.0,52.0,24.129411764705882,5.6,1.1,5.200173611111111,124.80416666666667,12.0,13.0,23.0,273.3088888888889,5.0,4.0,1253.243611111111,11.0,0.0,0.0,0.0,5.0,5.0,2.0,34.0,31.0,6.0,19.0,16.0,4.0,2.307615263913464,0.23076923076923078,0.039794007490636704,0.15151515151515152,0.20689655172413793,SYN2023_016,2023,33.27666666666667,399.32000000000005,76.78974393216039,1730.3866666666668,1.3242119225967541,14.68,176.16,33.87579207424965,763.36,0.5841760299625468,7.8933333333333335,94.72,18.214776483156943,410.4533333333333,0.31410736579275905,4.096666666666667,49.16,9.453530531165491,213.02666666666667,0.16302278401997503,11.723333333333334,140.68,27.052942943945514,609.6133333333333,0.4665184144818977,1.4466666666666665,17.36,3.338350081794811,75.22666666666666,0.05756866416978776,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,268.06797315794745,6040.666666666667,4.622737203495631,9.826666666666666,117.91999999999999,22.676165993389642,510.9866666666666,0.39104244694132334,15.733333333333334,188.8,36.30648015223851,818.1333333333334,0.6260923845193509,1016.3066666666667,12195.68,2345.244776817013,52847.94666666667,40.442915106117354,15.98,9.13
50.0,38.0,34.986486486486484,15.9,1.3,1.3203125,31.6875,7.0,16.0,10.0,1545.2411111111112,5.0,0.0,1176.7808333333332,9.0,0.0,0.0,0.0,5.0,4.0,2.0,29.0,22.0,4.0,16.0,12.0,1.0,5.3017751479289945,0.18421052631578946,0.02778820878708224,0.0591715976331361,0.14,SYN2023_017,2023,35.02,245.14000000000001,185.6681656804734,1330.7600000000002,0.9731430717236201,21.68,151.76,114.9424852071006,823.84,0.602448366503943,7.61,53.27,40.34650887573965,289.18,0.21146826886969586,3.27,22.89,17.336804733727813,124.26,0.09086744273375894,10.25,71.75,54.3431952662722,389.5,0.28482914006759297,3.53,24.709999999999997,18.71526627218935,134.14,0.0980923770184003,0.0,0.0,0.0,0.0,0.0,131.55,920.8500000000001,697.4485207100593,4998.900000000001,3.6555388659406693,11.94,83.58,63.30319526627219,453.71999999999997,0.3317912129177619,20.39,142.73000000000002,108.1031952662722,774.82,0.5666015771686069,1011.85,7082.95,5364.601183431953,38450.3,28.117499061209166,15.64,9.05
74.0,39.0,33.357894736842105,16.4,0.9,3.219699074074074,77.27277777777778,29.0,30.0,29.0,376.13166666666666,9.0,8.0,1226.4552777777778,11.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,25.0,15.0,29.0,13.0,14.0,9.007052936566708,0.7435897435897436,0.029105392156862746,0.0574712643678161,0.3918918918918919,SYN2023_018,2023,33.27666666666667,965.0233333333334,299.72469821915155,1297.7900000000002,0.9685304330065361,14.68,425.71999999999997,132.2235371087993,572.52,0.4272671568627451,7.8933333333333335,228.90666666666667,71.09567117929988,307.84000000000003,0.22973856209150328,4.096666666666667,118.80333333333333,36.89889353013495,159.77,0.11923508986928105,11.723333333333334,339.9766666666667,105.59268392635039,457.21000000000004,0.34121221405228763,1.4466666666666665,41.95333333333333,13.030203248233171,56.419999999999995,0.04210580065359477,0.0,0.0,0.0,0.0,0.0,116.16666666666667,3368.8333333333335,1046.319316131166,4530.5,3.3810763888888893,9.826666666666666,284.9733333333333,88.50930685666218,383.24,0.28600898692810456,15.733333333333334,456.2666666666667,141.7109662019829,613.6,0.45792483660130723,1016.3066666666667,29472.893333333333,9153.927946452324,39635.96,29.580004084967324,16.0,8.86
73.0,52.0,25.33333333333334,9.5,0.9,5.228622685185186,125.48694444444445,23.0,23.0,25.0,1873.5236111111112,8.0,10.0,1131.9663888888888,13.0,0.0,0.0,0.0,3.0,3.0,1.0,36.0,27.0,12.0,34.0,22.0,10.0,4.398863980980757,0.4423076923076923,0.03797468354430379,0.09523809523809523,0.3150684931506849,SYN2023_019,2023,33.27666666666667,765.3633333333335,146.379530407103,1730.3866666666668,1.2636708860759494,14.68,337.64,64.5753232407975,763.36,0.5574683544303797,7.8933333333333335,181.54666666666668,34.721699689874775,410.4533333333333,0.29974683544303793,4.096666666666667,94.22333333333333,18.0206794420845,213.02666666666667,0.15556962025316454,11.723333333333334,269.6366666666667,51.56934873703108,609.6133333333333,0.4451898734177215,1.4466666666666665,33.27333333333333,6.363689892485494,75.22666666666666,0.05493670886075948,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2671.8333333333335,511.0013657905979,6040.666666666667,4.411392405063291,9.826666666666666,226.01333333333332,43.226170053104234,510.9866666666666,0.3731645569620252,15.733333333333334,361.8666666666667,69.2087933007639,818.1333333333334,0.5974683544303797,1016.3066666666667,23375.053333333333,4470.594789630616,52847.94666666667,38.59392405063291,17.17,7.48
69.0,53.0,22.96923076923077,11.850000000000001,0.9,5.284594907407407,126.83027777777778,18.0,20.0,14.0,1027.4955555555555,6.0,2.0,1221.5236111111112,11.0,0.0,0.0,0.0,8.0,8.0,3.0,39.0,28.0,8.0,22.0,17.0,7.0,3.4061267354228857,0.33962264150943394,0.0417201540436457,0.07782101167315174,0.2608695652173913,SYN2023_020,2023,33.27666666666667,598.98,113.34454399908891,1763.6633333333336,1.3883076593923835,14.68,264.24,50.00194047600796,778.04,0.6124518613607188,7.8933333333333335,142.08,26.88569369827131,418.3466666666667,0.3293110825845101,4.096666666666667,73.74,13.953765859449089,217.12333333333333,0.1709135643988019,11.723333333333334,211.02,39.931159094940966,621.3366666666667,0.4890992725716731,1.4466666666666665,26.04,4.927530010578441,76.67333333333333,0.06035515618314077,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2091.0,395.6783890982919,6156.833333333334,4.8464912280701755,9.826666666666666,176.88,33.47087205342222,520.8133333333333,0.40997004706889173,15.733333333333334,283.20000000000005,53.58972730398674,833.8666666666667,0.6563970902866924,1016.3066666666667,18293.52,3461.669308721848,53864.253333333334,42.400470688917416,17.35,9.18
39.0,37.0,36.24722222222223,15.299999999999999,4.0,7.362581018518519,176.70194444444445,11.0,9.0,7.0,1152.6872222222223,1.0,2.0,1323.9680555555556,3.0,0.0,0.0,0.0,6.0,6.0,4.0,22.0,21.0,6.0,11.0,10.0,1.0,1.4940412842089708,0.2972972972972973,0.026847639645014538,0.061349693251533756,0.28205128205128205,SYN2023_021,2023,33.27666666666667,366.0433333333334,49.716713800860525,1231.236666666667,0.8933999552539339,14.68,161.48,21.93252605218769,543.16,0.39412334998881343,7.8933333333333335,86.82666666666667,11.79296587002281,292.05333333333334,0.21191736893131477,4.096666666666667,45.06333333333333,6.12058912764275,151.57666666666665,0.10998583041240956,11.723333333333334,128.95666666666668,17.51514398854317,433.7633333333334,0.31474382877172047,1.4466666666666665,15.913333333333332,2.1613797244889774,53.526666666666664,0.03883958535312103,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1277.8333333333335,173.5577958489421,4298.166666666667,3.118800805429189,9.826666666666666,108.09333333333333,14.681445686160153,363.58666666666664,0.26382280557834287,15.733333333333334,173.06666666666666,23.50624953822114,582.1333333333333,0.4224028637482288,1016.3066666666667,11179.373333333335,1518.404117416805,37603.34666666667,27.285435155492575,8.43,4.94
29.0,28.0,48.25555555555555,46.8,2.1,14.290891203703703,342.9813888888889,6.0,5.0,11.0,542.6936111111111,2.0,3.0,1015.3755555555556,6.0,1.0,1.0,0.0,7.0,7.0,3.0,14.0,13.0,2.0,7.0,7.0,1.0,0.4198478537465185,0.21428571428571427,0.020302278366794498,0.020920502092050212,0.20689655172413793,SYN2023_022,2023,33.27666666666667,199.66000000000003,13.971137079838316,931.7466666666668,0.6755921497856983,14.68,88.08,6.163366492998891,411.03999999999996,0.2980374464245432,7.8933333333333335,47.36,3.313999058905853,221.01333333333335,0.16025265057523125,4.096666666666667,24.58,1.7199767075149042,114.70666666666666,0.08317166704263479,11.723333333333334,70.34,4.922016338755019,328.2533333333334,0.23801037672005418,1.4466666666666665,8.68,0.60737989508663,40.50666666666666,0.02937062937062937,0.0,0.0,0.0,0.0,0.0,116.16666666666667,697.0,48.772325676887235,3252.666666666667,2.3584480036092943,9.826666666666666,58.959999999999994,4.125704909482455,275.14666666666665,0.19950372208436726,15.733333333333334,94.4,6.605606232278558,440.53333333333336,0.31942251297090013,1016.3066666666667,6097.84,426.69417274827845,28456.58666666667,20.633340852695696,8.66,2.88
59.0,52.0,25.364705882352943,11.4,0.9,6.081631944444444,145.95916666666665,12.0,14.0,18.0,490.2961111111111,6.0,6.0,1321.6533333333334,12.0,0.0,0.0,0.0,7.0,7.0,0.0,38.0,31.0,10.0,14.0,14.0,2.0,1.9731545923231955,0.23076923076923078,0.03792949576082106,0.08064516129032258,0.2033898305084746,SYN2023_023,2023,33.27666666666667,399.32000000000005,65.66000765054154,1730.3866666666668,1.262167187267589,14.68,176.16,28.96590941530451,763.36,0.5568049977688532,7.8933333333333335,94.72,15.574766915404423,410.4533333333333,0.29939015320541423,4.096666666666667,49.16,8.08335664655069,213.02666666666667,0.15538450096683026,11.723333333333334,140.68,23.131949004002262,609.6133333333333,0.44466012196935895,1.4466666666666665,17.36,2.8544969768942225,75.22666666666666,0.054871337200654464,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,229.2147918082112,6040.666666666667,4.406143090882047,9.826666666666666,117.91999999999999,19.3895324605626,510.9866666666666,0.3727205116763349,15.733333333333334,188.8,31.044298919218278,818.1333333333334,0.5967573999702513,1016.3066666666667,12195.68,2005.3301665420124,52847.94666666667,38.54799940502752,15.93,5.32
65.0,52.0,25.2921568627451,5.9,1.8,8.056157407407408,193.3477777777778,15.0,16.0,18.0,1808.3830555555555,11.0,4.0,358.87555555555554,9.0,0.0,0.0,0.0,3.0,3.0,1.0,34.0,29.0,4.0,28.0,20.0,10.0,1.86192985581537,0.28846153846153844,0.0380341561637706,0.14492753623188406,0.23076923076923078,SYN2023_024,2023,33.27666666666667,499.1500000000001,61.95881916868281,1730.3866666666668,1.2656499366097398,14.68,220.2,27.33313028336963,763.36,0.5583414124841524,7.8933333333333335,118.4,14.696832995235988,410.4533333333333,0.30021627265269596,4.096666666666667,61.45,7.627705975990299,213.02666666666667,0.15581325975091356,11.723333333333334,175.85000000000002,21.828024343008856,609.6133333333333,0.4458870907599374,1.4466666666666665,21.7,2.6935918580795684,75.22666666666666,0.05502274591692147,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1742.5,216.29418491721884,6040.666666666667,4.418301141024685,9.826666666666666,147.4,18.296564049812368,510.9866666666666,0.3737489745693191,15.733333333333334,236.0,29.29436306482849,818.1333333333334,0.5984040569766574,1016.3066666666667,15244.6,1892.2917253308663,52847.94666666667,38.654366470281154,14.72,3.53
112.0,70.0,18.655072463768118,4.9,0.9,6.150763888888889,147.61833333333334,38.0,31.0,28.0,746.4766666666667,18.0,12.0,1129.2058333333334,18.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,7.0,80.0,44.0,31.0,6.178094410134243,0.5428571428571428,0.0508774517032886,0.1694915254237288,0.3392857142857143,SYN2023_025,2023,33.27666666666667,1264.5133333333335,205.58638832123384,2329.366666666667,1.693032001179767,14.68,557.84,90.69442594077069,1027.6,0.7468809910042766,7.8933333333333335,299.94666666666666,48.76575854399296,552.5333333333333,0.4015926854446247,4.096666666666667,155.67333333333335,25.309593433516614,286.76666666666665,0.20842796047780562,11.723333333333334,445.48666666666674,72.42786013480712,820.6333333333334,0.59645332546822,1.4466666666666665,54.97333333333333,8.93764324666087,101.26666666666665,0.07360271346409084,0.0,0.0,0.0,0.0,0.0,116.16666666666667,4414.333333333334,717.6886339772612,8131.666666666667,5.910263972865359,9.826666666666666,373.4133333333333,60.71007440358582,687.8666666666667,0.49995575873764925,15.733333333333334,597.8666666666667,97.20201871944542,1101.3333333333335,0.8004719067984073,1016.3066666666667,38619.653333333335,6278.8385363154985,71141.46666666667,51.70709334906356,19.06,10.0
48.0,44.0,28.781395348837208,20.6,5.9,41.945590277777775,1006.6941666666667,18.0,4.0,17.0,1091.2483333333334,3.0,10.0,1322.3169444444445,11.0,0.0,0.0,0.0,8.0,7.0,2.0,33.0,31.0,14.0,7.0,6.0,2.0,0.42912734999788915,0.4090909090909091,0.033578010307668285,0.046296296296296294,0.375,SYN2023_026,2023,28.388333333333335,510.99,12.182210254190078,1249.0866666666668,0.95322374928419,14.961666666666668,269.31,6.420460368218419,658.3133333333334,0.5023829975532303,6.391666666666667,115.05,2.742838978736508,281.23333333333335,0.21461944921651313,2.671666666666667,48.09,1.1464852367443605,117.55333333333334,0.08970925087198711,10.205,183.69,4.3792446067284585,449.02,0.34266359518975487,1.45,26.099999999999998,0.6222346574969393,63.8,0.048688114946119014,0.0,0.0,0.0,0.0,0.0,187.895,3382.11,80.63088342785339,8267.380000000001,6.309140246759333,10.838333333333331,195.08999999999997,4.651025261727121,476.88666666666654,0.3639296683846114,16.23,292.14,6.964736890465741,714.12,0.5449711072934563,1016.7183333333334,18300.93,436.3016440776039,44735.60666666667,34.139378676661984,12.33,3.12
29.0,28.0,43.7,26.7,1.6,15.167638888888888,364.0233333333333,7.0,3.0,7.0,1239.8847222222223,4.0,0.0,1086.1202777777778,4.0,0.0,0.0,0.0,9.0,9.0,3.0,19.0,18.0,4.0,1.0,1.0,0.0,0.461508877636049,0.25,0.022371364653243846,0.036101083032490974,0.2413793103448276,SYN2023_027,2023,33.27666666666667,232.9366666666667,15.357477084802259,931.7466666666668,0.7444444444444445,14.68,102.75999999999999,6.774950323697198,411.03999999999996,0.3284116331096196,7.8933333333333335,55.25333333333334,3.64284340747388,221.01333333333335,0.17658463832960475,4.096666666666667,28.676666666666666,1.8906480353823474,114.70666666666666,0.09164802386278896,11.723333333333334,82.06333333333335,5.410422408819948,328.2533333333334,0.26226696495152874,1.4466666666666665,10.126666666666665,0.6676495096468175,40.50666666666666,0.032363907531692764,0.0,0.0,0.0,0.0,0.0,116.16666666666667,813.1666666666667,53.61194795205436,3252.666666666667,2.598806860551827,9.826666666666666,68.78666666666666,4.535093904236907,275.14666666666665,0.2198359433258762,15.733333333333334,110.13333333333334,7.261073008140504,440.53333333333336,0.35197613721103654,1016.3066666666667,7114.146666666667,469.0345490673675,28456.58666666667,22.736167039522744,8.82,3.87
68.0,51.0,25.488000000000003,14.3,0.9,8.203217592592592,196.8772222222222,23.0,17.0,19.0,1535.057777777778,10.0,8.0,1101.6197222222222,10.0,0.0,0.0,0.0,5.0,5.0,3.0,34.0,20.0,11.0,29.0,26.0,9.0,2.8037778762285575,0.45098039215686275,0.03775294472968891,0.06535947712418301,0.3382352941176471,SYN2023_028,2023,33.27666666666667,765.3633333333335,93.30038179463232,1697.1100000000001,1.2562921574549482,14.68,337.64,41.15945922303522,748.68,0.5542132286318332,7.8933333333333335,181.54666666666668,22.131153369697415,402.56,0.29799657706634447,4.096666666666667,94.22333333333333,11.48614336628299,208.93,0.15466123024262557,11.723333333333334,269.6366666666667,32.86962263565279,597.8900000000001,0.442590355381053,1.4466666666666665,33.27333333333333,4.056131994277313,73.77999999999999,0.05461592670894995,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2671.8333333333335,325.70552995521746,5924.5,4.385633746098862,9.826666666666666,226.01333333333332,27.551790597072625,501.15999999999997,0.370985603543743,15.733333333333334,361.8666666666667,44.112771919329305,802.4000000000001,0.5939796637471055,1016.3066666666667,23375.053333333333,2849.4981474635915,51831.64000000001,38.36856941508104,20.7,7.42
29.0,28.0,45.322222222222216,22.4,1.3,5.310972222222222,127.46333333333334,5.0,5.0,10.0,268.56083333333333,0.0,3.0,1178.185,7.0,0.0,0.0,0.0,8.0,8.0,2.0,17.0,16.0,2.0,4.0,4.0,1.0,0.9414472135777608,0.17857142857142858,0.02158791076996882,0.042735042735042736,0.1724137931034483,SYN2023_029,2023,33.27666666666667,166.38333333333335,31.328225110489292,931.7466666666668,0.7183737107219959,14.68,73.4,13.82044509532153,411.03999999999996,0.31691053010314224,7.8933333333333335,39.46666666666667,7.431156672507126,221.01333333333335,0.17040057567762054,4.096666666666667,20.483333333333334,3.856795418290227,114.70666666666666,0.0884384744543056,11.723333333333334,58.616666666666674,11.03689950050995,328.2533333333334,0.25308227392660115,1.4466666666666665,7.2333333333333325,1.3619603023091607,40.50666666666666,0.03123051091388822,0.0,0.0,0.0,0.0,0.0,116.16666666666667,580.8333333333334,109.36478464394989,3252.666666666667,2.507795634444711,9.826666666666666,49.13333333333333,9.251287952090797,275.14666666666665,0.21213720316622692,15.733333333333334,78.66666666666667,14.812102826956771,440.53333333333336,0.3396497961141761,1016.3066666666667,5081.533333333334,956.7990794738356,28456.58666666667,21.939937634924444,9.43,4.07
45.0,42.0,31.70731707317073,21.5,1.7,10.166979166666666,244.0075,10.0,7.0,20.0,751.0863888888889,4.0,3.0,1331.4772222222223,7.0,0.0,0.0,0.0,6.0,6.0,0.0,28.0,25.0,8.0,11.0,11.0,2.0,0.9835763244982225,0.23809523809523808,0.03057419835943326,0.044444444444444446,0.2222222222222222,SYN2023_030,2023,33.27666666666667,332.7666666666667,32.73014149155252,1397.6200000000001,1.0174074074074075,14.68,146.8,14.438900443633907,616.56,0.4488292319164803,7.8933333333333335,78.93333333333334,7.763695788039303,331.52,0.2413323390504599,4.096666666666667,40.96666666666667,4.029384342694385,172.06,0.12525229927914494,11.723333333333334,117.23333333333335,11.530793110867496,492.38000000000005,0.3584315187670893,1.4466666666666665,14.466666666666665,1.422907082774095,60.76,0.04423067362664678,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1161.6666666666667,114.25878302921019,4879.0,3.5517027094208307,9.826666666666666,98.26666666666667,9.6652766820692,412.71999999999997,0.3004424558786975,15.733333333333334,157.33333333333334,15.47493417210537,660.8000000000001,0.48103405418841666,1016.3066666666667,10163.066666666668,999.6151757630403,42684.880000000005,31.07276162068109,14.33,2.26
29.0,29.0,44.45357142857142,23.85,17.5,38.3921875,921.4124999999999,11.0,4.0,8.0,1245.9833333333333,2.0,3.0,842.9997222222222,3.0,0.0,0.0,0.0,9.0,9.0,6.0,19.0,19.0,5.0,1.0,1.0,0.0,0.286516625289976,0.3793103448275862,0.022000471438673688,0.04024144869215292,0.3793103448275862,SYN2023_031,2023,28.388333333333335,312.2716666666667,8.133729464273603,823.2616666666668,0.6245567166915482,14.961666666666668,164.57833333333335,4.286766242046858,433.8883333333334,0.3291637201749562,6.391666666666667,70.30833333333334,1.8313187633117634,185.35833333333332,0.14061967994552266,2.671666666666667,29.388333333333335,0.7654769172330527,77.47833333333334,0.05877792619365654,10.205,112.255,2.923902161084205,295.945,0.22451481103166498,1.45,15.95,0.4154491066704652,42.05,0.031900683586076846,0.0,0.0,0.0,0.0,0.0,187.895,2066.8450000000003,53.83504130886005,5448.955,4.133778580969593,10.838333333333331,119.22166666666664,3.105362690434523,314.3116666666666,0.23844844294282494,16.23,178.53,4.650164828456311,470.67,0.35706765144967395,1016.7183333333334,11183.901666666667,291.3067057371156,29484.83166666667,22.368282653675916,11.57,3.16
